model,logistic,logistic,xgboost,xgboost,delta,delta
variant,baseline_engineered,combined_engineered,baseline_engineered,combined_engineered,logistic,xgboost
horizon_q,,,,,,
1,0.7401069518716579,0.7358288770053475,0.6593582887700534,0.6588235294117647,-0.004278074866310377,-0.0005347593582887278
2,0.7518716577540107,0.7497326203208556,0.6705882352941176,0.6887700534759358,-0.002139037433155022,0.018181818181818188
3,0.7711229946524064,0.7700534759358288,0.6935828877005348,0.7326203208556149,-0.0010695187165775666,0.039037433155080126
